Date,Day_of_Week,Journey_ID,Line,Scheduled_Departure,Hour_of_Day,Actual_Delay_Minutes
2025-11-22,Saturday,VJ34,9,13:42:00,13,1
2025-11-22,Saturday,VJ35,9,14:12:00,14,39
2025-11-22,Saturday,VJ36,9,14:42:00,14,0
2025-11-22,Saturday,VJ37,9,15:12:00,15,3
2025-11-22,Saturday,VJ38,9,15:42:00,15,33
2025-11-22,Saturday,VJ39,9,16:12:00,16,12
2025-11-22,Saturday,VJ40,9,16:42:00,16,12
2025-11-22,Saturday,VJ41,9,17:12:00,17,17
2025-11-22,Saturday,VJ42,9H,17:42:00,17,9
2025-11-22,Saturday,VJ43,9H,18:12:00,18,8
2025-11-22,Saturday,VJ44,9H,18:42:00,18,12
2025-11-23,Sunday,VJ1,9,07:20:00,7,12
2025-11-23,Sunday,VJ2,9,07:50:00,7,16
2025-11-23,Sunday,VJ3,9,08:30:00,8,14
2025-11-23,Sunday,VJ4,9,09:10:00,9,12
2025-11-23,Sunday,VJ5,9,09:40:00,9,51
2025-11-23,Sunday,VJ6,9,10:10:00,10,1
2025-11-23,Sunday,VJ7,9,10:40:00,10,2
2025-11-23,Sunday,VJ8,9,11:10:00,11,3
2025-11-23,Sunday,VJ9,9,11:40:00,11,2
2025-11-23,Sunday,VJ10,9,12:10:00,12,0
2025-11-23,Sunday,VJ11,9,13:10:00,13,0
2025-11-23,Sunday,VJ12,9,13:40:00,13,3
2025-11-23,Sunday,VJ13,9,14:10:00,14,2
2025-11-23,Sunday,VJ14,9,14:40:00,14,0
2025-11-23,Sunday,VJ15,9,15:10:00,15,0
2025-11-23,Sunday,VJ16,9,15:40:00,15,3
2025-11-23,Sunday,VJ17,9,16:10:00,16,11
2025-11-23,Sunday,VJ18,9,16:40:00,16,18
2025-11-23,Sunday,VJ19,9,17:10:00,17,15
2025-11-23,Sunday,VJ20,9,17:40:00,17,13
2025-11-23,Sunday,VJ21,9,18:10:00,18,16
2025-11-23,Sunday,VJ22,9,07:52:00,7,19
2025-11-23,Sunday,VJ23,9,08:22:00,8,22
2025-11-23,Sunday,VJ24,9,09:02:00,9,16
2025-11-23,Sunday,VJ25,9,09:22:00,9,20
2025-11-23,Sunday,VJ26,9,09:42:00,9,8
2025-11-23,Sunday,VJ27,9,10:12:00,10,2
2025-11-23,Sunday,VJ28,9,10:42:00,10,3
2025-11-23,Sunday,VJ29,9,11:12:00,11,1
2025-11-23,Sunday,VJ30,9,11:42:00,11,2
2025-11-23,Sunday,VJ31,9,12:12:00,12,45
2025-11-23,Sunday,VJ32,9,12:42:00,12,1
2025-11-23,Sunday,VJ33,9,13:12:00,13,3
2025-11-23,Sunday,VJ34,9,13:42:00,13,1
2025-11-23,Sunday,VJ35,9,14:12:00,14,2
2025-11-23,Sunday,VJ36,9,14:42:00,14,0
2025-11-23,Sunday,VJ37,9,15:12:00,15,0
2025-11-23,Sunday,VJ38,9,15:42:00,15,0
2025-11-23,Sunday,VJ39,9,16:12:00,16,13
2025-11-23,Sunday,VJ40,9,16:42:00,16,54
2025-11-23,Sunday,VJ41,9,17:12:00,17,13
2025-11-23,Sunday,VJ42,9H,17:42:00,17,15
2025-11-23,Sunday,VJ43,9H,18:12:00,18,21
2025-11-23,Sunday,VJ44,9H,18:42:00,18,13
2025-11-24,Monday,VJ1,9,07:20:00,7,10
2025-11-24,Monday,VJ2,9,07:50:00,7,20
2025-11-24,Monday,VJ3,9,08:30:00,8,12
2025-11-24,Monday,VJ4,9,09:10:00,9,11
2025-11-24,Monday,VJ5,9,09:40:00,9,19
2025-11-24,Monday,VJ6,9,10:10:00,10,3
2025-11-24,Monday,VJ7,9,10:40:00,10,1
2025-11-24,Monday,VJ8,9,11:10:00,11,2
2025-11-24,Monday,VJ9,9,11:40:00,11,36
2025-11-24,Monday,VJ10,9,12:10:00,12,3
2025-11-24,Monday,VJ11,9,13:10:00,13,1
2025-11-24,Monday,VJ12,9,13:40:00,13,3
2025-11-24,Monday,VJ13,9,14:10:00,14,1
2025-11-24,Monday,VJ14,9,14:40:00,14,0
2025-11-24,Monday,VJ15,9,15:10:00,15,0
2025-11-24,Monday,VJ16,9,15:40:00,15,3
2025-11-24,Monday,VJ17,9,16:10:00,16,17
2025-11-24,Monday,VJ18,9,16:40:00,16,10
2025-11-24,Monday,VJ19,9,17:10:00,17,18
2025-11-24,Monday,VJ20,9,17:40:00,17,18
2025-11-24,Monday,VJ21,9,18:10:00,18,21
2025-11-24,Monday,VJ22,9,07:52:00,7,19
2025-11-24,Monday,VJ23,9,08:22:00,8,12
2025-11-24,Monday,VJ24,9,09:02:00,9,18
2025-11-24,Monday,VJ25,9,09:22:00,9,13
2025-11-24,Monday,VJ26,9,09:42:00,9,7
2025-11-24,Monday,VJ27,9,10:12:00,10,2
2025-11-24,Monday,VJ28,9,10:42:00,10,2
2025-11-24,Monday,VJ29,9,11:12:00,11,3
2025-11-24,Monday,VJ30,9,11:42:00,11,1
2025-11-24,Monday,VJ31,9,12:12:00,12,1
2025-11-24,Monday,VJ32,9,12:42:00,12,1
2025-11-24,Monday,VJ33,9,13:12:00,13,2
2025-11-24,Monday,VJ34,9,13:42:00,13,2
2025-11-24,Monday,VJ35,9,14:12:00,14,46
2025-11-24,Monday,VJ36,9,14:42:00,14,1
2025-11-24,Monday,VJ37,9,15:12:00,15,3
2025-11-24,Monday,VJ38,9,15:42:00,15,1
2025-11-24,Monday,VJ39,9,16:12:00,16,19
2025-11-24,Monday,VJ40,9,16:42:00,16,9
2025-11-24,Monday,VJ41,9,17:12:00,17,11
2025-11-24,Monday,VJ42,9H,17:42:00,17,17
2025-11-24,Monday,VJ43,9H,18:12:00,18,11
2025-11-24,Monday,VJ44,9H,18:42:00,18,7
2025-11-25,Tuesday,VJ1,9,07:20:00,7,23
2025-11-25,Tuesday,VJ2,9,07:50:00,7,12
2025-11-25,Tuesday,VJ3,9,08:30:00,8,15
2025-11-25,Tuesday,VJ4,9,09:10:00,9,22
2025-11-25,Tuesday,VJ5,9,09:40:00,9,8
2025-11-25,Tuesday,VJ6,9,10:10:00,10,0
2025-11-25,Tuesday,VJ7,9,10:40:00,10,1
2025-11-25,Tuesday,VJ8,9,11:10:00,11,0
2025-11-25,Tuesday,VJ9,9,11:40:00,11,0
2025-11-25,Tuesday,VJ10,9,12:10:00,12,2
2025-11-25,Tuesday,VJ11,9,13:10:00,13,2
2025-11-25,Tuesday,VJ12,9,13:40:00,13,1
2025-11-25,Tuesday,VJ13,9,14:10:00,14,3
2025-11-25,Tuesday,VJ14,9,14:40:00,14,0
2025-11-25,Tuesday,VJ15,9,15:10:00,15,0
2025-11-25,Tuesday,VJ16,9,15:40:00,15,0
2025-11-25,Tuesday,VJ17,9,16:10:00,16,13
2025-11-25,Tuesday,VJ18,9,16:40:00,16,12
2025-11-25,Tuesday,VJ19,9,17:10:00,17,21
2025-11-25,Tuesday,VJ20,9,17:40:00,17,15
2025-11-25,Tuesday,VJ21,9,18:10:00,18,20
2025-11-25,Tuesday,VJ22,9,07:52:00,7,22
2025-11-25,Tuesday,VJ23,9,08:22:00,8,11
2025-11-25,Tuesday,VJ24,9,09:02:00,9,18
2025-11-25,Tuesday,VJ25,9,09:22:00,9,19
2025-11-25,Tuesday,VJ26,9,09:42:00,9,15
2025-11-25,Tuesday,VJ27,9,10:12:00,10,0
2025-11-25,Tuesday,VJ28,9,10:42:00,10,1
2025-11-25,Tuesday,VJ29,9,11:12:00,11,0
2025-11-25,Tuesday,VJ30,9,11:42:00,11,2
2025-11-25,Tuesday,VJ31,9,12:12:00,12,2
2025-11-25,Tuesday,VJ32,9,12:42:00,12,0
2025-11-25,Tuesday,VJ33,9,13:12:00,13,33
2025-11-25,Tuesday,VJ34,9,13:42:00,13,0
2025-11-25,Tuesday,VJ35,9,14:12:00,14,0
2025-11-25,Tuesday,VJ36,9,14:42:00,14,2
2025-11-25,Tuesday,VJ37,9,15:12:00,15,0
2025-11-25,Tuesday,VJ38,9,15:42:00,15,3
2025-11-25,Tuesday,VJ39,9,16:12:00,16,10
2025-11-25,Tuesday,VJ40,9,16:42:00,16,12
2025-11-25,Tuesday,VJ41,9,17:12:00,17,18
2025-11-25,Tuesday,VJ42,9H,17:42:00,17,54
2025-11-25,Tuesday,VJ43,9H,18:12:00,18,8
2025-11-25,Tuesday,VJ44,9H,18:42:00,18,16
2025-11-26,Wednesday,VJ1,9,07:20:00,7,12
2025-11-26,Wednesday,VJ2,9,07:50:00,7,39
2025-11-26,Wednesday,VJ3,9,08:30:00,8,40
2025-11-26,Wednesday,VJ4,9,09:10:00,9,14
2025-11-26,Wednesday,VJ5,9,09:40:00,9,13
2025-11-26,Wednesday,VJ6,9,10:10:00,10,0
2025-11-26,Wednesday,VJ7,9,10:40:00,10,1
2025-11-26,Wednesday,VJ8,9,11:10:00,11,2
2025-11-26,Wednesday,VJ9,9,11:40:00,11,3
2025-11-26,Wednesday,VJ10,9,12:10:00,12,3
2025-11-26,Wednesday,VJ11,9,13:10:00,13,0
2025-11-26,Wednesday,VJ12,9,13:40:00,13,3
2025-11-26,Wednesday,VJ13,9,14:10:00,14,22
2025-11-26,Wednesday,VJ14,9,14:40:00,14,2
2025-11-26,Wednesday,VJ15,9,15:10:00,15,1
2025-11-26,Wednesday,VJ16,9,15:40:00,15,3
2025-11-26,Wednesday,VJ17,9,16:10:00,16,21
2025-11-26,Wednesday,VJ18,9,16:40:00,16,5
2025-11-26,Wednesday,VJ19,9,17:10:00,17,10
2025-11-26,Wednesday,VJ20,9,17:40:00,17,13
2025-11-26,Wednesday,VJ21,9,18:10:00,18,10
2025-11-26,Wednesday,VJ22,9,07:52:00,7,12
2025-11-26,Wednesday,VJ23,9,08:22:00,8,10
2025-11-26,Wednesday,VJ24,9,09:02:00,9,14
2025-11-26,Wednesday,VJ25,9,09:22:00,9,6
2025-11-26,Wednesday,VJ26,9,09:42:00,9,14
2025-11-26,Wednesday,VJ27,9,10:12:00,10,2
2025-11-26,Wednesday,VJ28,9,10:42:00,10,2
2025-11-26,Wednesday,VJ29,9,11:12:00,11,1
2025-11-26,Wednesday,VJ30,9,11:42:00,11,1
2025-11-26,Wednesday,VJ31,9,12:12:00,12,1
2025-11-26,Wednesday,VJ32,9,12:42:00,12,1
2025-11-26,Wednesday,VJ33,9,13:12:00,13,3
2025-11-26,Wednesday,VJ34,9,13:42:00,13,0
2025-11-26,Wednesday,VJ35,9,14:12:00,14,1
2025-11-26,Wednesday,VJ36,9,14:42:00,14,1
2025-11-26,Wednesday,VJ37,9,15:12:00,15,2
2025-11-26,Wednesday,VJ38,9,15:42:00,15,3
2025-11-26,Wednesday,VJ39,9,16:12:00,16,10
2025-11-26,Wednesday,VJ40,9,16:42:00,16,18
2025-11-26,Wednesday,VJ41,9,17:12:00,17,20
2025-11-26,Wednesday,VJ42,9H,17:42:00,17,9
2025-11-26,Wednesday,VJ43,9H,18:12:00,18,9
2025-11-26,Wednesday,VJ44,9H,18:42:00,18,20
2025-11-27,Thursday,VJ1,9,07:20:00,7,15
2025-11-27,Thursday,VJ2,9,07:50:00,7,18
2025-11-27,Thursday,VJ3,9,08:30:00,8,16
2025-11-27,Thursday,VJ4,9,09:10:00,9,38
2025-11-27,Thursday,VJ5,9,09:40:00,9,7
2025-11-27,Thursday,VJ6,9,10:10:00,10,0
2025-11-27,Thursday,VJ7,9,10:40:00,10,1
2025-11-27,Thursday,VJ8,9,11:10:00,11,1
2025-11-27,Thursday,VJ9,9,11:40:00,11,2
2025-11-27,Thursday,VJ10,9,12:10:00,12,0
2025-11-27,Thursday,VJ11,9,13:10:00,13,2
2025-11-27,Thursday,VJ12,9,13:40:00,13,3
2025-11-27,Thursday,VJ13,9,14:10:00,14,1
2025-11-27,Thursday,VJ14,9,14:40:00,14,3
2025-11-27,Thursday,VJ15,9,15:10:00,15,0
2025-11-27,Thursday,VJ16,9,15:40:00,15,2
2025-11-27,Thursday,VJ17,9,16:10:00,16,22
2025-11-27,Thursday,VJ18,9,16:40:00,16,14
2025-11-27,Thursday,VJ19,9,17:10:00,17,20
2025-11-27,Thursday,VJ20,9,17:40:00,17,23
2025-11-27,Thursday,VJ21,9,18:10:00,18,14
2025-11-27,Thursday,VJ22,9,07:52:00,7,14
2025-11-27,Thursday,VJ23,9,08:22:00,8,9
2025-11-27,Thursday,VJ24,9,09:02:00,9,20
2025-11-27,Thursday,VJ25,9,09:22:00,9,20
2025-11-27,Thursday,VJ26,9,09:42:00,9,42
2025-11-27,Thursday,VJ27,9,10:12:00,10,0
2025-11-27,Thursday,VJ28,9,10:42:00,10,0
2025-11-27,Thursday,VJ29,9,11:12:00,11,2
2025-11-27,Thursday,VJ30,9,11:42:00,11,1
2025-11-27,Thursday,VJ31,9,12:12:00,12,3
2025-11-27,Thursday,VJ32,9,12:42:00,12,1
2025-11-27,Thursday,VJ33,9,13:12:00,13,3
2025-11-27,Thursday,VJ34,9,13:42:00,13,0
2025-11-27,Thursday,VJ35,9,14:12:00,14,0
2025-11-27,Thursday,VJ36,9,14:42:00,14,1
2025-11-27,Thursday,VJ37,9,15:12:00,15,0
2025-11-27,Thursday,VJ38,9,15:42:00,15,1
2025-11-27,Thursday,VJ39,9,16:12:00,16,15
2025-11-27,Thursday,VJ40,9,16:42:00,16,13
2025-11-27,Thursday,VJ41,9,17:12:00,17,17
2025-11-27,Thursday,VJ42,9H,17:42:00,17,11
2025-11-27,Thursday,VJ43,9H,18:12:00,18,11
2025-11-27,Thursday,VJ44,9H,18:42:00,18,12
2025-11-28,Friday,VJ1,9,07:20:00,7,16
2025-11-28,Friday,VJ2,9,07:50:00,7,18
2025-11-28,Friday,VJ3,9,08:30:00,8,22
2025-11-28,Friday,VJ4,9,09:10:00,9,14
2025-11-28,Friday,VJ5,9,09:40:00,9,11
2025-11-28,Friday,VJ6,9,10:10:00,10,2
2025-11-28,Friday,VJ7,9,10:40:00,10,2
2025-11-28,Friday,VJ8,9,11:10:00,11,1
2025-11-28,Friday,VJ9,9,11:40:00,11,37
2025-11-28,Friday,VJ10,9,12:10:00,12,34
2025-11-28,Friday,VJ11,9,13:10:00,13,1
2025-11-28,Friday,VJ12,9,13:40:00,13,2
2025-11-28,Friday,VJ13,9,14:10:00,14,2
2025-11-28,Friday,VJ14,9,14:40:00,14,0
2025-11-28,Friday,VJ15,9,15:10:00,15,0
2025-11-28,Friday,VJ16,9,15:40:00,15,1
2025-11-28,Friday,VJ17,9,16:10:00,16,21
2025-11-28,Friday,VJ18,9,16:40:00,16,20
2025-11-28,Friday,VJ19,9,17:10:00,17,11
2025-11-28,Friday,VJ20,9,17:40:00,17,7
2025-11-28,Friday,VJ21,9,18:10:00,18,7
2025-11-28,Friday,VJ22,9,07:52:00,7,7
2025-11-28,Friday,VJ23,9,08:22:00,8,16
2025-11-28,Friday,VJ24,9,09:02:00,9,15
2025-11-28,Friday,VJ25,9,09:22:00,9,21
2025-11-28,Friday,VJ26,9,09:42:00,9,22
2025-11-28,Friday,VJ27,9,10:12:00,10,3
2025-11-28,Friday,VJ28,9,10:42:00,10,3
2025-11-28,Friday,VJ29,9,11:12:00,11,2
2025-11-28,Friday,VJ30,9,11:42:00,11,0
2025-11-28,Friday,VJ31,9,12:12:00,12,2
2025-11-28,Friday,VJ32,9,12:42:00,12,1
2025-11-28,Friday,VJ33,9,13:12:00,13,1
2025-11-28,Friday,VJ34,9,13:42:00,13,3
2025-11-28,Friday,VJ35,9,14:12:00,14,3
2025-11-28,Friday,VJ36,9,14:42:00,14,2
2025-11-28,Friday,VJ37,9,15:12:00,15,0
2025-11-28,Friday,VJ38,9,15:42:00,15,1
2025-11-28,Friday,VJ39,9,16:12:00,16,17
2025-11-28,Friday,VJ40,9,16:42:00,16,20
2025-11-28,Friday,VJ41,9,17:12:00,17,16
2025-11-28,Friday,VJ42,9H,17:42:00,17,20
2025-11-28,Friday,VJ43,9H,18:12:00,18,16
2025-11-28,Friday,VJ44,9H,18:42:00,18,12
2025-11-29,Saturday,VJ1,9,07:20:00,7,11
2025-11-29,Saturday,VJ2,9,07:50:00,7,15
2025-11-29,Saturday,VJ3,9,08:30:00,8,20
2025-11-29,Saturday,VJ4,9,09:10:00,9,15
2025-11-29,Saturday,VJ5,9,09:40:00,9,11
2025-11-29,Saturday,VJ6,9,10:10:00,10,3
2025-11-29,Saturday,VJ7,9,10:40:00,10,2
2025-11-29,Saturday,VJ8,9,11:10:00,11,2
2025-11-29,Saturday,VJ9,9,11:40:00,11,3
2025-11-29,Saturday,VJ10,9,12:10:00,12,3
2025-11-29,Saturday,VJ11,9,13:10:00,13,42
2025-11-29,Saturday,VJ12,9,13:40:00,13,3
2025-11-29,Saturday,VJ13,9,14:10:00,14,0
2025-11-29,Saturday,VJ14,9,14:40:00,14,2
2025-11-29,Saturday,VJ15,9,15:10:00,15,2
2025-11-29,Saturday,VJ16,9,15:40:00,15,2
2025-11-29,Saturday,VJ17,9,16:10:00,16,10
2025-11-29,Saturday,VJ18,9,16:40:00,16,17
2025-11-29,Saturday,VJ19,9,17:10:00,17,22
2025-11-29,Saturday,VJ20,9,17:40:00,17,16
2025-11-29,Saturday,VJ21,9,18:10:00,18,18
2025-11-29,Saturday,VJ22,9,07:52:00,7,19
2025-11-29,Saturday,VJ23,9,08:22:00,8,21
2025-11-29,Saturday,VJ24,9,09:02:00,9,20
2025-11-29,Saturday,VJ25,9,09:22:00,9,16
2025-11-29,Saturday,VJ26,9,09:42:00,9,13
2025-11-29,Saturday,VJ27,9,10:12:00,10,2
2025-11-29,Saturday,VJ28,9,10:42:00,10,2
2025-11-29,Saturday,VJ29,9,11:12:00,11,0
2025-11-29,Saturday,VJ30,9,11:42:00,11,1
2025-11-29,Saturday,VJ31,9,12:12:00,12,1
2025-11-29,Saturday,VJ32,9,12:42:00,12,0
2025-11-29,Saturday,VJ33,9,13:12:00,13,2
2025-11-29,Saturday,VJ34,9,13:42:00,13,2
2025-11-29,Saturday,VJ35,9,14:12:00,14,1
2025-11-29,Saturday,VJ36,9,14:42:00,14,0
2025-11-29,Saturday,VJ37,9,15:12:00,15,3
2025-11-29,Saturday,VJ38,9,15:42:00,15,3
2025-11-29,Saturday,VJ39,9,16:12:00,16,12
2025-11-29,Saturday,VJ40,9,16:42:00,16,20
2025-11-29,Saturday,VJ41,9,17:12:00,17,14
2025-11-29,Saturday,VJ42,9H,17:42:00,17,21
2025-11-29,Saturday,VJ43,9H,18:12:00,18,6
2025-11-29,Saturday,VJ44,9H,18:42:00,18,19
2025-11-30,Sunday,VJ1,9,07:20:00,7,12
2025-11-30,Sunday,VJ2,9,07:50:00,7,7
2025-11-30,Sunday,VJ3,9,08:30:00,8,13
2025-11-30,Sunday,VJ4,9,09:10:00,9,14
2025-11-30,Sunday,VJ5,9,09:40:00,9,9
2025-11-30,Sunday,VJ6,9,10:10:00,10,2
2025-11-30,Sunday,VJ7,9,10:40:00,10,28
2025-11-30,Sunday,VJ8,9,11:10:00,11,2
2025-11-30,Sunday,VJ9,9,11:40:00,11,0
2025-11-30,Sunday,VJ10,9,12:10:00,12,0
2025-11-30,Sunday,VJ11,9,13:10:00,13,1
2025-11-30,Sunday,VJ12,9,13:40:00,13,1
2025-11-30,Sunday,VJ13,9,14:10:00,14,2
2025-11-30,Sunday,VJ14,9,14:40:00,14,3
2025-11-30,Sunday,VJ15,9,15:10:00,15,2
2025-11-30,Sunday,VJ16,9,15:40:00,15,2
2025-11-30,Sunday,VJ17,9,16:10:00,16,7
2025-11-30,Sunday,VJ18,9,16:40:00,16,12
2025-11-30,Sunday,VJ19,9,17:10:00,17,20
2025-11-30,Sunday,VJ20,9,17:40:00,17,11
2025-11-30,Sunday,VJ21,9,18:10:00,18,19
2025-11-30,Sunday,VJ22,9,07:52:00,7,10
2025-11-30,Sunday,VJ23,9,08:22:00,8,20
2025-11-30,Sunday,VJ24,9,09:02:00,9,10
2025-11-30,Sunday,VJ25,9,09:22:00,9,16
2025-11-30,Sunday,VJ26,9,09:42:00,9,19
2025-11-30,Sunday,VJ27,9,10:12:00,10,2
2025-11-30,Sunday,VJ28,9,10:42:00,10,3
2025-11-30,Sunday,VJ29,9,11:12:00,11,2
2025-11-30,Sunday,VJ30,9,11:42:00,11,2
2025-11-30,Sunday,VJ31,9,12:12:00,12,2
2025-11-30,Sunday,VJ32,9,12:42:00,12,0
2025-11-30,Sunday,VJ33,9,13:12:00,13,2
2025-11-30,Sunday,VJ34,9,13:42:00,13,1
2025-11-30,Sunday,VJ35,9,14:12:00,14,0
2025-11-30,Sunday,VJ36,9,14:42:00,14,3
2025-11-30,Sunday,VJ37,9,15:12:00,15,1
2025-11-30,Sunday,VJ38,9,15:42:00,15,0
2025-11-30,Sunday,VJ39,9,16:12:00,16,13
2025-11-30,Sunday,VJ40,9,16:42:00,16,22
2025-11-30,Sunday,VJ41,9,17:12:00,17,20
2025-11-30,Sunday,VJ42,9H,17:42:00,17,13
2025-11-30,Sunday,VJ43,9H,18:12:00,18,8
2025-11-30,Sunday,VJ44,9H,18:42:00,18,13
2025-12-01,Monday,VJ1,9,07:20:00,7,16
2025-12-01,Monday,VJ2,9,07:50:00,7,7
2025-12-01,Monday,VJ3,9,08:30:00,8,9
2025-12-01,Monday,VJ4,9,09:10:00,9,16
2025-12-01,Monday,VJ5,9,09:40:00,9,19
2025-12-01,Monday,VJ6,9,10:10:00,10,0
2025-12-01,Monday,VJ7,9,10:40:00,10,1
2025-12-01,Monday,VJ8,9,11:10:00,11,3
2025-12-01,Monday,VJ9,9,11:40:00,11,1
2025-12-01,Monday,VJ10,9,12:10:00,12,0
2025-12-01,Monday,VJ11,9,13:10:00,13,0
2025-12-01,Monday,VJ12,9,13:40:00,13,3
2025-12-01,Monday,VJ13,9,14:10:00,14,2
2025-12-01,Monday,VJ14,9,14:40:00,14,1
2025-12-01,Monday,VJ15,9,15:10:00,15,2
2025-12-01,Monday,VJ16,9,15:40:00,15,2
2025-12-01,Monday,VJ17,9,16:10:00,16,17
2025-12-01,Monday,VJ18,9,16:40:00,16,12
2025-12-01,Monday,VJ19,9,17:10:00,17,14
2025-12-01,Monday,VJ20,9,17:40:00,17,13
2025-12-01,Monday,VJ21,9,18:10:00,18,14
2025-12-01,Monday,VJ22,9,07:52:00,7,12
2025-12-01,Monday,VJ23,9,08:22:00,8,9
2025-12-01,Monday,VJ24,9,09:02:00,9,14
2025-12-01,Monday,VJ25,9,09:22:00,9,17
2025-12-01,Monday,VJ26,9,09:42:00,9,11
2025-12-01,Monday,VJ27,9,10:12:00,10,2
2025-12-01,Monday,VJ28,9,10:42:00,10,3
2025-12-01,Monday,VJ29,9,11:12:00,11,0
2025-12-01,Monday,VJ30,9,11:42:00,11,3
2025-12-01,Monday,VJ31,9,12:12:00,12,0
2025-12-01,Monday,VJ32,9,12:42:00,12,1
2025-12-01,Monday,VJ33,9,13:12:00,13,41
2025-12-01,Monday,VJ34,9,13:42:00,13,1
2025-12-01,Monday,VJ35,9,14:12:00,14,1
2025-12-01,Monday,VJ36,9,14:42:00,14,1
2025-12-01,Monday,VJ37,9,15:12:00,15,0
2025-12-01,Monday,VJ38,9,15:42:00,15,0
2025-12-01,Monday,VJ39,9,16:12:00,16,10
2025-12-01,Monday,VJ40,9,16:42:00,16,16
2025-12-01,Monday,VJ41,9,17:12:00,17,15
2025-12-01,Monday,VJ42,9H,17:42:00,17,54
2025-12-01,Monday,VJ43,9H,18:12:00,18,9
2025-12-01,Monday,VJ44,9H,18:42:00,18,23
2025-12-02,Tuesday,VJ1,9,07:20:00,7,19
2025-12-02,Tuesday,VJ2,9,07:50:00,7,15
2025-12-02,Tuesday,VJ3,9,08:30:00,8,12
2025-12-02,Tuesday,VJ4,9,09:10:00,9,10
2025-12-02,Tuesday,VJ5,9,09:40:00,9,9
2025-12-02,Tuesday,VJ6,9,10:10:00,10,0
2025-12-02,Tuesday,VJ7,9,10:40:00,10,1
2025-12-02,Tuesday,VJ8,9,11:10:00,11,3
2025-12-02,Tuesday,VJ9,9,11:40:00,11,38
2025-12-02,Tuesday,VJ10,9,12:10:00,12,36
2025-12-02,Tuesday,VJ11,9,13:10:00,13,3
2025-12-02,Tuesday,VJ12,9,13:40:00,13,0
2025-12-02,Tuesday,VJ13,9,14:10:00,14,2
2025-12-02,Tuesday,VJ14,9,14:40:00,14,1
2025-12-02,Tuesday,VJ15,9,15:10:00,15,1
2025-12-02,Tuesday,VJ16,9,15:40:00,15,3
2025-12-02,Tuesday,VJ17,9,16:10:00,16,9
2025-12-02,Tuesday,VJ18,9,16:40:00,16,20
2025-12-02,Tuesday,VJ19,9,17:10:00,17,13
2025-12-02,Tuesday,VJ20,9,17:40:00,17,8
2025-12-02,Tuesday,VJ21,9,18:10:00,18,20
2025-12-02,Tuesday,VJ22,9,07:52:00,7,5
2025-12-02,Tuesday,VJ23,9,08:22:00,8,14
2025-12-02,Tuesday,VJ24,9,09:02:00,9,19
2025-12-02,Tuesday,VJ25,9,09:22:00,9,20
2025-12-02,Tuesday,VJ26,9,09:42:00,9,22
2025-12-02,Tuesday,VJ27,9,10:12:00,10,2
2025-12-02,Tuesday,VJ28,9,10:42:00,10,3
2025-12-02,Tuesday,VJ29,9,11:12:00,11,3
2025-12-02,Tuesday,VJ30,9,11:42:00,11,0
2025-12-02,Tuesday,VJ31,9,12:12:00,12,3
2025-12-02,Tuesday,VJ32,9,12:42:00,12,3
2025-12-02,Tuesday,VJ33,9,13:12:00,13,0
2025-12-02,Tuesday,VJ34,9,13:42:00,13,3
2025-12-02,Tuesday,VJ35,9,14:12:00,14,43
2025-12-02,Tuesday,VJ36,9,14:42:00,14,2
2025-12-02,Tuesday,VJ37,9,15:12:00,15,1
2025-12-02,Tuesday,VJ38,9,15:42:00,15,0
2025-12-02,Tuesday,VJ39,9,16:12:00,16,18
2025-12-02,Tuesday,VJ40,9,16:42:00,16,17
2025-12-02,Tuesday,VJ41,9,17:12:00,17,13
2025-12-02,Tuesday,VJ42,9H,17:42:00,17,53
2025-12-02,Tuesday,VJ43,9H,18:12:00,18,13
2025-12-02,Tuesday,VJ44,9H,18:42:00,18,6
2025-12-03,Wednesday,VJ1,9,07:20:00,7,16
2025-12-03,Wednesday,VJ2,9,07:50:00,7,6
2025-12-03,Wednesday,VJ3,9,08:30:00,8,11
2025-12-03,Wednesday,VJ4,9,09:10:00,9,13
2025-12-03,Wednesday,VJ5,9,09:40:00,9,15
2025-12-03,Wednesday,VJ6,9,10:10:00,10,0
2025-12-03,Wednesday,VJ7,9,10:40:00,10,2
2025-12-03,Wednesday,VJ8,9,11:10:00,11,30
2025-12-03,Wednesday,VJ9,9,11:40:00,11,0
2025-12-03,Wednesday,VJ10,9,12:10:00,12,2
2025-12-03,Wednesday,VJ11,9,13:10:00,13,2
2025-12-03,Wednesday,VJ12,9,13:40:00,13,0
2025-12-03,Wednesday,VJ13,9,14:10:00,14,3
2025-12-03,Wednesday,VJ14,9,14:40:00,14,2
2025-12-03,Wednesday,VJ15,9,15:10:00,15,1
2025-12-03,Wednesday,VJ16,9,15:40:00,15,0
2025-12-03,Wednesday,VJ17,9,16:10:00,16,8
2025-12-03,Wednesday,VJ18,9,16:40:00,16,8
2025-12-03,Wednesday,VJ19,9,17:10:00,17,8
2025-12-03,Wednesday,VJ20,9,17:40:00,17,14
2025-12-03,Wednesday,VJ21,9,18:10:00,18,15
2025-12-03,Wednesday,VJ22,9,07:52:00,7,16
2025-12-03,Wednesday,VJ23,9,08:22:00,8,22
2025-12-03,Wednesday,VJ24,9,09:02:00,9,8
2025-12-03,Wednesday,VJ25,9,09:22:00,9,14
2025-12-03,Wednesday,VJ26,9,09:42:00,9,17
2025-12-03,Wednesday,VJ27,9,10:12:00,10,1
